FID,pfaf_id,name,name_1,CentroidX,CentroidY,Admin1_count,Admin1_names
6565,475506,China,Nei Mongol,113.3078727,43.54986862,1,Nei Mongol
6566,475507,China,Nei Mongol,113.6384668,43.64635654,1,Nei Mongol
6567,475508,China,Nei Mongol,113.6714745,44.66027337,1,Nei Mongol
6568,475509,China,Nei Mongol,114.5355124,44.50523861,1,Nei Mongol
6569,475601,China,Nei Mongol,112.5701642,42.02229241,1,Nei Mongol
6570,475602,China,Nei Mongol,113.2214051,42.50293439,1,Nei Mongol
6571,475603,China,Nei Mongol,114.0301608,42.39457575,1,Nei Mongol
6573,475605,China,Nei Mongol,113.8464371,43.16636902,1,Nei Mongol
6574,475606,China,Nei Mongol,114.4206402,43.77996504,1,Nei Mongol
6575,475607,China,Nei Mongol,115.4133317,43.68242283,1,Nei Mongol
6576,475608,China,Nei Mongol,115.5762162,43.18141853,1,Nei Mongol
6577,475609,China,Nei Mongol,115.9015856,42.66587619,1,Nei Mongol
6578,481011,China,Xinjiang Uygur,88.00004553,43.51263029,1,Xinjiang Uygur
6579,481012,China,Xinjiang Uygur,89.01700383,42.85077444,1,Xinjiang Uygur
6580,481013,China,Xinjiang Uygur,88.78051785,41.91366134,1,Xinjiang Uygur
6581,481014,China,Xinjiang Uygur,89.96485319,41.89875501,1,Xinjiang Uygur
6582,481021,China,Xinjiang Uygur,90.80139726,42.80556368,1,Xinjiang Uygur
6583,481022,China,Xinjiang Uygur,91.2623697,41.94837372,1,Xinjiang Uygur
6584,481023,China,Xinjiang Uygur,91.72135302,43.57235136,1,Xinjiang Uygur
6585,481024,China,Xinjiang Uygur,91.65333738,42.83107168,1,Xinjiang Uygur
6586,481025,China,Xinjiang Uygur,92.58184421,41.920846,1,Xinjiang Uygur
6587,481026,China,Xinjiang Uygur,93.10869052,42.85287786,1,Xinjiang Uygur
6590,481029,China,Xinjiang Uygur,93.80979636,41.59580179,1,Xinjiang Uygur
6595,482015,China,Gansu,94.09021749,40.45194593,1,Gansu
6597,482017,China,Gansu,95.68807006,40.88707668,1,Gansu
6598,482018,China,Gansu,96.83896005,40.62910191,1,Gansu
6602,482040,China,Xinjiang Uygur,93.10960268,40.98535545,1,Xinjiang Uygur
6604,482101,China,Xinjiang Uygur,90.37269615,40.20409963,1,Xinjiang Uygur
6606,482104,China,Xinjiang Uygur,89.0521057,40.11864949,1,Xinjiang Uygur
6607,482200,China,Xinjiang Uygur,88.85299547,41.20671422,1,Xinjiang Uygur
6608,482201,China,Xinjiang Uygur,88.40579458,40.97904307,1,Xinjiang Uygur
6609,482202,China,Xinjiang Uygur,84.75620428,41.78074659,1,Xinjiang Uygur
6610,482203,China,Xinjiang Uygur,85.86696361,41.64145157,1,Xinjiang Uygur
6611,482204,China,Xinjiang Uygur,85.07400134,41.99833914,1,Xinjiang Uygur
6612,482205,China,Xinjiang Uygur,86.49016136,41.81584062,1,Xinjiang Uygur
6613,482206,China,Xinjiang Uygur,87.61769715,41.9362478,1,Xinjiang Uygur
6614,482207,China,Xinjiang Uygur,86.67282658,42.3009946,1,Xinjiang Uygur
6615,482208,China,Xinjiang Uygur,86.18495692,42.7177175,1,Xinjiang Uygur
6616,482209,China,Xinjiang Uygur,84.64697624,42.77324069,1,Xinjiang Uygur
6617,482310,China,Xinjiang Uygur,89.62069459,39.15618567,1,Xinjiang Uygur
6618,482320,China,Xinjiang Uygur,87.90205486,38.57447826,1,Xinjiang Uygur
6619,482330,China,Xinjiang Uygur,88.49975506,39.44476817,1,Xinjiang Uygur
6620,482341,China,Xinjiang Uygur,88.26582608,39.66874931,1,Xinjiang Uygur
6621,482342,China,Xinjiang Uygur,87.87512831,39.69795664,1,Xinjiang Uygur
6622,482343,China,Xinjiang Uygur,86.59040073,38.44853032,1,Xinjiang Uygur
6623,482344,China,Xinjiang Uygur,85.34315181,37.98232428,1,Xinjiang Uygur
6624,482345,China,Xinjiang Uygur,85.80245756,37.78031282,1,Xinjiang Uygur
6625,482346,China,Xinjiang Uygur,86.25929997,37.20073104,1,Xinjiang Uygur
6626,482347,China,Xinjiang Uygur,87.24758557,37.54543811,1,Xinjiang Uygur
6627,482348,China,Xinjiang Uygur,87.39548981,36.93557129,1,Xinjiang Uygur
6629,482350,China,Xinjiang Uygur,87.99241319,40.30043289,1,Xinjiang Uygur
6630,482360,China,Xinjiang Uygur,87.41567912,39.85405945,1,Xinjiang Uygur
6631,482370,China,Xinjiang Uygur,86.51368241,39.90292166,1,Xinjiang Uygur
6632,482381,China,Xinjiang Uygur,84.36953663,41.64234714,1,Xinjiang Uygur
6633,482382,China,Xinjiang Uygur,83.3707887,41.68798004,1,Xinjiang Uygur
6634,482383,China,Xinjiang Uygur,83.17041193,41.29017312,1,Xinjiang Uygur
6635,482384,China,Xinjiang Uygur,83.14208545,42.20927191,1,Xinjiang Uygur
6636,482385,China,Xinjiang Uygur,82.76530549,41.69467772,1,Xinjiang Uygur
6637,482386,China,Xinjiang Uygur,82.54500984,42.23124411,1,Xinjiang Uygur
6638,482387,China,Xinjiang Uygur,81.94976946,42.00490839,1,Xinjiang Uygur
6639,482388,China,Xinjiang Uygur,81.36097885,42.09439876,1,Xinjiang Uygur
6640,482389,China,Xinjiang Uygur,81.00351392,41.93315188,1,Xinjiang Uygur
6641,482390,China,Xinjiang Uygur,86.3000942,41.00337922,1,Xinjiang Uygur
6642,482400,China,Xinjiang Uygur,83.46274575,36.14891608,1,Xinjiang Uygur
6643,482410,China,Xinjiang Uygur,85.64833295,39.87730083,1,Xinjiang Uygur
6644,482420,China,Xinjiang Uygur,85.1762721,39.00941146,1,Xinjiang Uygur
6645,482430,China,Xinjiang Uygur,84.78433166,40.02742181,1,Xinjiang Uygur
6646,482440,China,Xinjiang Uygur,85.95034378,36.68830426,1,Xinjiang Uygur
6647,482441,China,Xinjiang Uygur,84.70473106,40.37508343,1,Xinjiang Uygur
6648,482442,China,Xinjiang Uygur,83.28897568,37.99347613,1,Xinjiang Uygur
6649,482443,China,Xinjiang Uygur,84.31830497,39.42336938,1,Xinjiang Uygur
6650,482444,China,Xinjiang Uygur,85.09436525,37.51442466,1,Xinjiang Uygur
6651,482445,China,Xinjiang Uygur,84.34187834,39.22996092,1,Xinjiang Uygur
6652,482446,China,Xinjiang Uygur,84.46287526,37.63796782,1,Xinjiang Uygur
6653,482447,China,Xinjiang Uygur,84.06868315,38.20747805,1,Xinjiang Uygur
6654,482448,China,Xinjiang Uygur,84.05553418,37.50549678,1,Xinjiang Uygur
6655,482449,China,Xinjiang Uygur,84.68899896,36.68011773,1,Xinjiang Uygur
6656,482450,China,Xinjiang Uygur,84.13654592,40.49785955,1,Xinjiang Uygur
6657,482460,China,Xinjiang Uygur,81.70483748,39.65004343,1,Xinjiang Uygur
6658,482470,China,Xinjiang Uygur,83.28491789,39.54614511,1,Xinjiang Uygur
6659,482480,China,Xinjiang Uygur,82.32143305,39.60253014,1,Xinjiang Uygur
6660,482490,China,Xinjiang Uygur,81.44683323,35.77515076,1,Xinjiang Uygur
6661,482491,China,Xinjiang Uygur,83.58110985,40.39878513,1,Xinjiang Uygur
6662,482492,China,Xinjiang Uygur,82.80090947,38.86228275,1,Xinjiang Uygur
6663,482493,China,Xinjiang Uygur,83.40657329,40.31102896,1,Xinjiang Uygur
6664,482494,China,Xinjiang Uygur,82.68549676,38.98244277,1,Xinjiang Uygur
6665,482495,China,Xinjiang Uygur,82.75709487,39.59217601,1,Xinjiang Uygur
6666,482496,China,Xinjiang Uygur,82.12038831,38.14301042,1,Xinjiang Uygur
6667,482497,China,Xinjiang Uygur,81.83519139,37.57826614,1,Xinjiang Uygur
6668,482498,China,Xinjiang Uygur,81.33257337,36.65290094,1,Xinjiang Uygur
6670,482501,China,Xinjiang Uygur,85.9851896,41.05800013,1,Xinjiang Uygur
6671,482502,China,Xinjiang Uygur,84.07801874,40.93256976,1,Xinjiang Uygur
6672,482503,China,Xinjiang Uygur,83.90999741,41.10485302,1,Xinjiang Uygur
6673,482504,China,Xinjiang Uygur,81.56055157,41.26870388,1,Xinjiang Uygur
6674,482505,China,Xinjiang Uygur,81.58531308,40.82381593,1,Xinjiang Uygur
6675,482506,China,Xinjiang Uygur,81.01737873,39.78137715,1,Xinjiang Uygur
6676,482507,China,Xinjiang Uygur,81.05042814,40.5446742,1,Xinjiang Uygur
6677,482508,China,Xinjiang Uygur,80.47915416,41.42755108,1,Xinjiang Uygur
6678,482509,China,Xinjiang Uygur,80.94701087,40.49966187,1,Xinjiang Uygur
6680,482610,China,Xinjiang Uygur,80.95367228,38.9740104,1,Xinjiang Uygur
6681,482620,China,Xinjiang Uygur,80.03183199,38.08940394,1,Xinjiang Uygur
6682,482630,China,Xinjiang Uygur,81.03628517,37.80839319,1,Xinjiang Uygur
6683,482640,China,Xinjiang Uygur,81.01866131,36.88722563,1,Xinjiang Uygur
6684,482650,China,Xinjiang Uygur,80.7246685,38.12739319,1,Xinjiang Uygur
6685,482660,China,Xinjiang Uygur,80.58501822,36.83675577,1,Xinjiang Uygur
6686,482670,China,Xinjiang Uygur,80.17449757,37.91219651,1,Xinjiang Uygur
6688,482690,China,Xinjiang Uygur,78.83793223,36.21421709,1,Xinjiang Uygur
6689,482700,China,Xinjiang Uygur,77.46048793,40.24459436,1,Xinjiang Uygur
6690,482701,China,Xinjiang Uygur,80.9032933,40.47878754,1,Xinjiang Uygur
6691,482702,China,Xinjiang Uygur,78.92269015,41.15360659,1,Xinjiang Uygur
6692,482703,China,Xinjiang Uygur,80.81614252,40.4227779,1,Xinjiang Uygur
6693,482704,China,Xinjiang Uygur,80.46181525,39.28752706,1,Xinjiang Uygur
6694,482705,China,Xinjiang Uygur,79.91886458,39.74909093,1,Xinjiang Uygur
6695,482706,China,Xinjiang Uygur,79.01713222,40.39801348,1,Xinjiang Uygur
6696,482707,China,Xinjiang Uygur,80.04817591,40.00711574,1,Xinjiang Uygur
6697,482708,China,Xinjiang Uygur,79.64412227,39.4434474,1,Xinjiang Uygur
6698,482709,China,Xinjiang Uygur,79.51971834,39.87971827,1,Xinjiang Uygur
6699,482801,China,Xinjiang Uygur,78.47708765,39.80115351,1,Xinjiang Uygur
6700,482802,China,Xinjiang Uygur,76.45786713,39.92807466,1,Xinjiang Uygur
6701,482803,China,Xinjiang Uygur,78.3571468,39.74760817,1,Xinjiang Uygur
6702,482804,China,Xinjiang Uygur,75.2516722,39.72590885,1,Xinjiang Uygur
6703,482805,China,Xinjiang Uygur,77.2285629,39.09958314,1,Xinjiang Uygur
6704,482806,China,Xinjiang Uygur,76.73791737,38.52022729,1,Xinjiang Uygur
6705,482807,China,Xinjiang Uygur,76.47534043,38.75086683,1,Xinjiang Uygur
6706,482808,China,Xinjiang Uygur,76.1152454,38.76504446,1,Xinjiang Uygur
6707,482809,China,Xinjiang Uygur,75.07348573,38.8722927,1,Xinjiang Uygur
6708,482910,China,Xinjiang Uygur,79.20912758,39.70563898,1,Xinjiang Uygur
6709,482920,China,Xinjiang Uygur,79.00469946,37.96768262,1,Xinjiang Uygur
6710,482930,China,Xinjiang Uygur,78.94927414,39.62784288,1,Xinjiang Uygur
6711,482940,China,Xinjiang Uygur,78.08109508,38.08079495,1,Xinjiang Uygur
6712,482950,China,Xinjiang Uygur,78.04389988,39.28646737,1,Xinjiang Uygur
6713,482960,China,Xinjiang Uygur,77.07899246,37.34005315,1,Xinjiang Uygur
6714,482970,China,Xinjiang Uygur,76.67410575,37.99173145,1,Xinjiang Uygur
6715,482980,China,Xinjiang Uygur,75.33614725,37.5814897,1,Xinjiang Uygur
6716,482990,China,Xinjiang Uygur,76.79550801,36.40712349,1,Xinjiang Uygur
6718,483012,China,Xinjiang Uygur,89.10125103,36.66197723,1,Xinjiang Uygur
6723,483017,China,Qinghai,91.31040784,37.72442675,1,Qinghai
6727,483022,China,Qinghai,93.18556598,37.77664726,1,Qinghai
6728,483023,China,Qinghai,91.93244392,37.81537626,1,Qinghai
6729,483024,China,Qinghai,91.84034266,38.43630206,1,Qinghai
6731,483031,China,Qinghai,94.04242819,37.74902489,1,Qinghai
6733,483033,China,Qinghai,94.55286199,38.16024423,1,Qinghai
6734,483034,China,Qinghai,95.31520612,37.85495835,1,Qinghai
6736,483040,China,Qinghai,97.19183547,37.48470278,1,Qinghai
6737,483051,China,Qinghai,95.16405736,37.0205518,1,Qinghai
6738,483052,China,Qinghai,94.4632115,36.29074982,1,Qinghai
6739,483053,China,Qinghai,95.46134324,36.69003508,1,Qinghai
6740,483054,China,Qinghai,96.24405905,36.11186744,1,Qinghai
6741,483055,China,Qinghai,95.79292318,36.71146955,1,Qinghai
6742,483056,China,Qinghai,97.2404715,36.75698043,1,Qinghai
6743,483057,China,Qinghai,96.99889381,36.16922989,1,Qinghai
6744,483058,China,Qinghai,98.54246147,36.06874439,1,Qinghai
6745,483059,China,Qinghai,98.05855217,35.55781844,1,Qinghai
6746,491101,China,Xizang,82.73593712,31.38653889,1,Xizang
6747,491102,China,Xizang,81.98624539,32.01308298,1,Xizang
6748,491103,China,Xizang,82.94442623,32.43334787,1,Xizang
6749,491104,China,Xizang,81.60648554,32.69435892,1,Xizang
6750,491105,China,Xizang,83.11271719,33.28125747,1,Xizang
6751,491106,China,Xizang,82.5943823,33.14369719,1,Xizang
6752,491107,China,Xizang,81.71009337,33.29316646,1,Xizang
6753,491108,China,Xizang,81.4639411,34.02175012,1,Xizang
6754,491201,China,Xizang,84.03905891,33.2436402,1,Xizang
6755,491202,China,Xizang,84.6096452,33.76520831,1,Xizang
6756,491203,China,Xizang,85.69567651,34.1955409,1,Xizang
6757,491204,China,Xizang,85.89174575,33.5902913,1,Xizang
6758,491205,China,Xizang,85.39010566,32.88185732,1,Xizang
6759,491206,China,Xizang,86.14478691,32.8759619,1,Xizang
6760,491207,China,Xizang,87.15213372,32.83270342,1,Xizang
6761,491208,China,Xizang,87.15470338,33.31881225,1,Xizang
6762,491209,China,Xizang,86.95592801,33.8512931,1,Xizang
6763,491301,China,Xizang,83.99980653,32.72791926,1,Xizang
6764,491302,China,Xizang,84.34421084,32.47766223,1,Xizang
6765,491303,China,Xizang,85.10282583,32.08376996,1,Xizang
6766,491304,China,Xizang,86.8220522,31.80073922,1,Xizang
6767,491305,China,Xizang,86.38049192,32.28468388,1,Xizang
6768,491401,China,Xizang,83.579479,30.79384065,1,Xizang
6769,491402,China,Xizang,84.28840327,30.99849603,1,Xizang
6770,491403,China,Xizang,84.04136525,31.91409693,1,Xizang
6771,491404,China,Xizang,84.95732848,31.12591401,1,Xizang
6772,491405,China,Xizang,84.80702926,30.20123496,1,Xizang
6773,491406,China,Xizang,85.67326188,30.65770461,1,Xizang
6774,491407,China,Xizang,86.68288302,30.57006932,1,Xizang
6775,491501,China,Xizang,87.35814378,30.81531699,1,Xizang
6776,491502,China,Xizang,88.32115792,30.91859104,1,Xizang
6778,491504,China,Xizang,89.47845654,32.23223498,1,Xizang
6779,491505,China,Xizang,89.75128764,31.70337055,1,Xizang
6780,491506,China,Xizang,89.62283292,31.04309726,1,Xizang
6781,491601,China,Xizang,90.27145105,30.57407595,1,Xizang
6782,491602,China,Xizang,90.49345135,30.99772559,1,Xizang
6783,491603,China,Xizang,90.43407638,31.28305681,1,Xizang
6784,491604,China,Xizang,91.05269218,31.430025,1,Xizang
6785,491605,China,Xizang,91.42483844,31.39093086,1,Xizang
6786,491606,China,Xizang,90.36830396,31.83539372,1,Xizang
6787,491607,China,Xizang,90.96060602,32.14896308,1,Xizang
6788,491701,China,Xizang,88.01655848,32.22148265,1,Xizang
6789,491702,China,Xizang,88.00794987,32.74299088,1,Xizang
6790,491703,China,Xizang,88.87595944,32.42681284,1,Xizang
6791,491704,China,Xizang,88.04725958,33.21327878,1,Xizang
6792,491705,China,Xizang,88.62610003,33.66655903,1,Xizang
6793,491706,China,Xizang,89.00306943,33.15239847,1,Xizang
6794,491707,China,Xizang,89.83726776,32.83061753,1,Xizang
6797,492010,China,Xizang,83.3224918,34.32303494,1,Xizang
6798,492020,China,Xizang,81.6720309,34.7535951,1,Xizang
6800,492032,China,Xinjiang Uygur,83.44373366,35.86979659,1,Xinjiang Uygur
6803,492035,China,Xizang,84.74753859,34.56222232,1,Xizang
6804,492036,China,Xizang,85.52168908,35.07601991,1,Xizang
6806,492038,China,Xinjiang Uygur,84.63244531,36.04739533,1,Xinjiang Uygur
6809,492042,China,Xizang,86.15914824,34.93203855,1,Xizang
6810,492043,China,Xizang,86.62202332,34.73734541,1,Xizang
6811,492044,China,Xizang,86.97126402,34.42537683,1,Xizang
6812,492045,China,Xizang,87.7478618,34.9290086,1,Xizang
6813,492046,China,Xizang,87.3320458,35.33803888,1,Xizang
6814,492047,China,Xizang,88.32479658,35.4610441,1,Xizang
6825,115205,Tanzania,Arusha,35.76455599,-2.455383261,1,Arusha
6826,115206,Tanzania,Arusha,35.6429084,-3.099275907,1,Arusha
6827,115207,Tanzania,Arusha,36.241756,-2.982665633,1,Arusha
6828,115208,Tanzania,Arusha,36.28629833,-2.425355326,1,Arusha
6834,116006,Tanzania,Katavi,32.20709048,-6.869192392,1,Katavi
6836,116008,Tanzania,Mbeya,33.28322576,-7.396443977,1,Mbeya
6842,117339,Tanzania,Tanga,38.91967188,-4.991153103,1,Tanga
6843,117340,Tanzania,Manyara,37.0920369,-3.92245041,1,Manyara
6844,117341,Tanzania,Tanga,38.52122859,-5.357827335,1,Tanga
6845,117342,Tanzania,Tanga,38.53250154,-4.880609949,1,Tanga
6846,117343,Tanzania,Tanga,38.42636167,-5.142779487,1,Tanga
6848,117345,Tanzania,Tanga,38.2480307,-4.82797266,1,Tanga
6851,117348,Tanzania,Taita Taveta,37.60557126,-3.51417816,1,Kilimanjaro
6854,117360,Tanzania,Manyara,36.71510765,-5.606834282,1,Manyara
6857,117363,Tanzania,Morogoro,37.55737934,-6.334040429,1,Morogoro
6859,117365,Tanzania,Morogoro,37.23323604,-6.60239096,1,Morogoro
6860,117366,Tanzania,Morogoro,37.07271036,-7.119080276,1,Morogoro
6862,117368,Tanzania,Dodoma,35.93441798,-6.029214594,1,Dodoma
6864,117370,Tanzania,Pwani,38.78969978,-6.33016933,1,Pwani
6873,117443,Tanzania,Morogoro,37.16164183,-8.709609215,1,Morogoro
6874,117444,Tanzania,Morogoro,36.8241788,-8.86850675,1,Morogoro
6877,117447,Tanzania,Morogoro,36.38214151,-8.788209752,1,Morogoro
6883,117480,Tanzania,Iringa,35.54254479,-7.977099464,1,Iringa
6887,117503,Tanzania,Lindi,39.45477833,-8.821321558,1,Lindi
6888,117504,Tanzania,Lindi,38.99399658,-9.212595037,1,Lindi
6889,117505,Tanzania,Lindi,39.4844739,-9.250912186,1,Lindi
6890,117506,Tanzania,Lindi,38.52838566,-9.956931745,1,Lindi
6891,117507,Tanzania,Lindi,39.61296538,-9.816478804,1,Lindi
6897,117650,Tanzania,Ruvuma,36.99948881,-11.35000606,1,Ruvuma
6898,117670,Tanzania,Ruvuma,35.97724888,-11.06801352,1,Ruvuma
6899,117680,Tanzania,Ruvuma,35.27054459,-11.03345448,1,Ruvuma
6900,117690,Tanzania,Ruvuma,35.32688687,-11.54315488,1,Ruvuma
6901,122270,Tanzania,Ruvuma,34.80623596,-11.06686054,1,Ruvuma
6903,122283,Tanzania,Njombe,34.54116456,-9.958701191,1,Njombe
6904,122285,Tanzania,Njombe,34.4724649,-9.536428925,1,Njombe
6905,122287,Tanzania,Njombe,34.24136131,-9.419196115,1,Njombe
6907,122289,Tanzania,Mbeya,33.24992655,-9.379256984,1,Mbeya
6908,132841,Tanzania,Kigoma,29.73681748,-6.26132676,1,Kigoma
6909,132842,Tanzania,Kigoma,29.73743075,-6.533379835,1,Kigoma
6914,132848,Tanzania,Rukwa,31.36069804,-8.339382197,1,Rukwa
6916,132861,Tanzania,Kigoma,29.5864997,-5.439803008,1,Kigoma
6917,132862,Tanzania,Kigoma,29.47743762,-5.276133303,1,Kigoma
6918,132863,Tanzania,Kigoma,29.51901175,-5.32002958,1,Kigoma
6919,132864,Tanzania,Kigoma,29.79516551,-4.879658752,1,Kigoma
6920,132865,Tanzania,Kigoma,29.51133109,-4.773015717,1,Kigoma
6922,132881,Tanzania,Kigoma,30.83948581,-5.037538203,1,Kigoma
6923,132882,Tanzania,Kigoma,30.62005247,-4.231175779,1,Kigoma
6936,132896,Tanzania,Tabora,32.7394321,-5.327400863,1,Tabora
6940,172976,Tanzania,Mara,34.16547721,-1.13786908,1,Mara
6947,172985,Tanzania,Mwanza,32.66164661,-2.038605831,1,Mwanza
6949,172987,Tanzania,Mwanza,33.02655209,-2.349576573,1,Mwanza
6952,172991,Tanzania,Kagera,31.7463771,-1.34688392,1,Kagera
6954,172993,Tanzania,Kagera,30.97060952,-1.321425736,1,Kagera
6955,172995,Tanzania,Kagera,30.85552556,-1.836547428,1,Kagera
6956,172996,Tanzania,Kagera,30.6625516,-2.67575352,1,Kagera
6957,172997,Tanzania,Kagera,30.62212606,-2.450460005,1,Kagera
6958,642410,Paraguay,Ñeembucú,-58.38157423,-27.07203907,1,Ñeembucú
6959,642421,Paraguay,Ñeembucú,-58.37702656,-26.87706258,1,Ñeembucú
6960,642431,Paraguay,Ñeembucú,-58.30639011,-26.90725722,1,Ñeembucú
6962,642433,Paraguay,Ñeembucú,-58.16578602,-26.76987346,1,Ñeembucú
6964,642435,Paraguay,Ñeembucú,-58.17882098,-26.53996034,1,Ñeembucú
6965,642437,Paraguay,Ñeembucú,-57.88161891,-26.12249203,1,Ñeembucú
6967,642441,Paraguay,Presidente Hayes,-57.69395315,-25.23563248,1,Presidente Hayes
6978,642461,Paraguay,Alto Paraguay,-59.05215913,-20.45303632,1,Alto Paraguay
6980,642463,Paraguay,Alto Paraguay,-59.31378849,-20.78321316,1,Alto Paraguay
6982,642465,Paraguay,Alto Paraguay,-59.49148572,-20.84098002,1,Alto Paraguay
6985,642468,Paraguay,Boquerón,-61.86350196,-21.29302811,1,Boquerón
6986,642469,Paraguay,Boquerón,-61.79862827,-20.83028986,1,Boquerón
6987,642471,Paraguay,Alto Paraguay,-58.16921418,-20.17464009,1,Alto Paraguay
6988,642472,Paraguay,Alto Paraguay,-59.47392514,-19.82266968,1,Alto Paraguay
6989,642473,Paraguay,Alto Paraguay,-58.1638398,-20.16364175,1,Alto Paraguay
6994,642515,Paraguay,Alto Paraná,-54.77261294,-25.89755476,1,Alto Paraná
6995,642517,Paraguay,Alto Paraná,-54.71926754,-25.75338592,1,Alto Paraná
6997,642519,Paraguay,Alto Paraná,-54.5978266,-25.59735698,1,Alto Paraná
7008,442740,Laos,Khammouan,104.4695735,17.65149584,1,Khammouan
7014,442792,Laos,Vientiane [prefecture],103.0704674,18.01550975,1,Vientiane [prefecture]
7019,442797,Laos,Louangphrabang,102.1588688,19.95710736,1,Louangphrabang
7021,442799,Laos,Louangphrabang,102.2172965,20.01004368,1,Louangphrabang
7025,442913,Laos,Bokeo,100.5722121,20.23854027,1,Bokeo
7029,442919,Laos,Louang Namtha,100.8537743,21.03031363,1,Louang Namtha
7030,442931,Laos,Louang Namtha,100.9936712,21.32803479,1,Louang Namtha
7032,211053,Greece,Aegean,29.5766753,36.14214159,1,Aegean
7034,213010,Greece,Macedonia and Thrace,26.03406939,40.7370545,1,Macedonia and Thrace
7035,213021,Greece,Macedonia and Thrace,26.22529397,40.93745359,1,Macedonia and Thrace
7036,213023,Greece,Macedonia and Thrace,26.26911403,41.32787537,1,Macedonia and Thrace
7037,213025,Greece,Macedonia and Thrace,26.50297166,41.6254558,1,Macedonia and Thrace
7038,213026,Greece,Macedonia and Thrace,26.25869471,41.59789481,1,Macedonia and Thrace
7039,213027,Greece,Macedonia and Thrace,26.21431359,41.68756114,1,Macedonia and Thrace
7040,213030,Greece,Macedonia and Thrace,24.97024255,41.13779557,1,Macedonia and Thrace
7041,213040,Greece,Macedonia and Thrace,23.69459061,41.09893228,1,Macedonia and Thrace
7044,213070,Greece,Epirus and Western Macedonia,21.09435947,40.78598101,1,Epirus and Western Macedonia
7050,213076,Greece,Epirus and Western Macedonia,20.83161234,40.05428301,1,Epirus and Western Macedonia
7051,243222,Finland,Eastern Finland,30.56174718,62.41033628,1,Eastern Finland
7053,243225,Finland,Southern Finland,28.46583037,61.19945273,1,Southern Finland
7058,243300,Finland,Southern Finland,27.61481339,60.81842656,1,Southern Finland
7061,243520,Finland,Western Finland,23.77554276,61.64815899,1,Western Finland
7062,243530,Finland,Western Finland,21.85527475,62.29961641,1,Western Finland
7063,243540,Finland,Western Finland,22.46053351,62.66548121,1,Western Finland
7064,243550,Finland,Western Finland,22.30731206,63.27552745,1,Western Finland
7065,243560,Finland,Western Finland,23.22595475,62.81940953,1,Western Finland
7071,243801,Finland,Lapland,25.14904191,66.20165632,1,Lapland
7072,243802,Finland,Lapland,24.98163021,67.69320148,1,Lapland
7073,243803,Finland,Lapland,26.68833136,66.63030944,1,Lapland
7075,243805,Finland,Lapland,27.55743964,66.90676475,1,Lapland
7076,243806,Finland,Lapland,26.69164314,67.56022592,1,Lapland
7077,243807,Finland,Lapland,27.49113312,67.10285799,1,Lapland
7078,243808,Finland,Lapland,28.78824799,67.48130832,1,Lapland
7079,243809,Finland,Lapland,27.19238766,67.94844957,1,Lapland
7080,243900,Finland,Lapland,24.37292902,65.98728357,1,Lapland
7081,244100,Finland,Lapland,24.29316131,65.85137266,1,Lapland
7082,244201,Finland,Lapland,24.05851549,66.15522906,1,Lapland
7083,244202,Finland,Lapland,24.51524252,66.66312776,1,Lapland
7084,244203,Finland,Lapland,24.08056608,67.00076963,1,Lapland
7085,244204,Finland,Norrbotten,23.1416447,68.17806964,1,Lapland
7086,244310,Finland,Lapland,24.16074626,65.81338894,1,Lapland
7087,252103,Finland,Lapland,21.28408546,69.17736138,1,Lapland
7088,252104,Finland,Lapland,21.69595845,69.00089854,1,Lapland
7089,252106,Finland,Lapland,26.66382582,69.51505729,1,Lapland
7090,252108,Finland,Lapland,28.21665609,69.57812655,1,Lapland
7091,252109,Finland,Lapland,29.13142896,69.52476444,1,Lapland
7092,252200,Finland,Lapland,27.10113266,68.87090364,1,Lapland
7093,252400,Finland,Lapland,28.35330159,68.30821733,1,Lapland
7094,252604,Finland,Karelia,29.78302969,65.62644773,1,Oulu
7095,252606,Finland,Oulu,29.52414541,65.9424114,1,Oulu
7096,252607,Finland,Oulu,29.92498302,66.04166512,1,Oulu
7099,442916,Myanmar,Shan,99.37364084,20.51757455,1,Shan
7100,442917,Myanmar,Shan,99.88261973,20.74379914,1,Shan
7101,442919,Myanmar,Shan,100.3650464,21.09733341,1,Shan
7102,442920,Myanmar,Shan,99.8584524,21.5797086,1,Shan
7103,442931,Myanmar,Shan,100.9407097,21.43903484,1,Shan
7104,442932,Myanmar,Shan,101.1493744,21.56691969,1,Shan
7105,442933,Myanmar,Shan,101.0072958,21.62971834,1,Shan
7106,442935,Myanmar,Shan,99.53559883,22.97641653,1,Shan
7107,444000,Myanmar,Tanintharyi,98.23201472,11.66719147,1,Tanintharyi
7108,444077,Myanmar,Tanintharyi,98.6860112,10.77754449,1,Tanintharyi
7109,444078,Myanmar,Tanintharyi,99.01376782,11.3289711,1,Tanintharyi
7110,444079,Myanmar,Tanintharyi,98.69605483,12.01736699,1,Tanintharyi
7111,444080,Myanmar,Tanintharyi,99.02656431,12.86143904,1,Tanintharyi
7123,445472,Myanmar,Shan,98.19057224,21.92925298,1,Shan
7124,445473,Myanmar,Shan,98.7309597,21.17224566,1,Shan
7125,445474,Myanmar,Shan,99.06162559,22.0063305,1,Shan
7126,445475,Myanmar,Shan,98.72560944,22.68602788,1,Shan
7127,445476,Myanmar,Shan,98.77635717,23.56106781,1,Shan
7132,445603,Myanmar,Bago,96.47689696,18.91840554,1,Bago
